DB_Object_Symbol,GO_ID,namespace,name,def
Atrx,GO:0016787,molecular_function,hydrolase activity,"""Catalysis of the hydrolysis of various bonds, e.g. C-O, C-N, C-C, phosphoric anhydride bonds, etc. Hydrolase is the systematic name for any enzyme of EC class 3."" [ISBN:0198506732]"
Mbd4,GO:0016787,molecular_function,hydrolase activity,"""Catalysis of the hydrolysis of various bonds, e.g. C-O, C-N, C-C, phosphoric anhydride bonds, etc. Hydrolase is the systematic name for any enzyme of EC class 3."" [ISBN:0198506732]"
Smarca1,GO:0016787,molecular_function,hydrolase activity,"""Catalysis of the hydrolysis of various bonds, e.g. C-O, C-N, C-C, phosphoric anhydride bonds, etc. Hydrolase is the systematic name for any enzyme of EC class 3."" [ISBN:0198506732]"
Usp22,GO:0016787,molecular_function,hydrolase activity,"""Catalysis of the hydrolysis of various bonds, e.g. C-O, C-N, C-C, phosphoric anhydride bonds, etc. Hydrolase is the systematic name for any enzyme of EC class 3."" [ISBN:0198506732]"
Ctsl,GO:0016787,molecular_function,hydrolase activity,"""Catalysis of the hydrolysis of various bonds, e.g. C-O, C-N, C-C, phosphoric anhydride bonds, etc. Hydrolase is the systematic name for any enzyme of EC class 3."" [ISBN:0198506732]"
Sirt4,GO:0016787,molecular_function,hydrolase activity,"""Catalysis of the hydrolysis of various bonds, e.g. C-O, C-N, C-C, phosphoric anhydride bonds, etc. Hydrolase is the systematic name for any enzyme of EC class 3."" [ISBN:0198506732]"
Ino80,GO:0016787,molecular_function,hydrolase activity,"""Catalysis of the hydrolysis of various bonds, e.g. C-O, C-N, C-C, phosphoric anhydride bonds, etc. Hydrolase is the systematic name for any enzyme of EC class 3."" [ISBN:0198506732]"
Hdac2,GO:0016787,molecular_function,hydrolase activity,"""Catalysis of the hydrolysis of various bonds, e.g. C-O, C-N, C-C, phosphoric anhydride bonds, etc. Hydrolase is the systematic name for any enzyme of EC class 3."" [ISBN:0198506732]"
Ercc5,GO:0016788,molecular_function,"hydrolase activity, acting on ester bonds","""Catalysis of the hydrolysis of any ester bond."" [GOC:jl]"
Ctsl,GO:0016807,molecular_function,cysteine-type carboxypeptidase activity,"""Catalysis of the hydrolysis of C-terminal peptide bonds in a polypeptide chain by a mechanism in which the sulfhydryl group of a cysteine residue at the active center acts as a nucleophile."" [GOC:mah, http://merops.sanger.ac.uk/about/glossary.htm#CARBOXYPEPTIDASE, http://merops.sanger.ac.uk/about/glossary.htm#CATTYPE]"
Smarca2,GO:0016817,molecular_function,"hydrolase activity, acting on acid anhydrides","""Catalysis of the hydrolysis of any acid anhydride."" [GOC:jl]"
Chd7,GO:0016817,molecular_function,"hydrolase activity, acting on acid anhydrides","""Catalysis of the hydrolysis of any acid anhydride."" [GOC:jl]"
Chd8,GO:0016817,molecular_function,"hydrolase activity, acting on acid anhydrides","""Catalysis of the hydrolysis of any acid anhydride."" [GOC:jl]"
Chd6,GO:0016817,molecular_function,"hydrolase activity, acting on acid anhydrides","""Catalysis of the hydrolysis of any acid anhydride."" [GOC:jl]"
Smarca4,GO:0016817,molecular_function,"hydrolase activity, acting on acid anhydrides","""Catalysis of the hydrolysis of any acid anhydride."" [GOC:jl]"
Chd9,GO:0016817,molecular_function,"hydrolase activity, acting on acid anhydrides","""Catalysis of the hydrolysis of any acid anhydride."" [GOC:jl]"
Smarca1,GO:0016818,molecular_function,"hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides","""Catalysis of the hydrolysis of any acid anhydride which contains phosphorus."" [GOC:jl]"
Hltf,GO:0016818,molecular_function,"hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides","""Catalysis of the hydrolysis of any acid anhydride which contains phosphorus."" [GOC:jl]"
Smarca5,GO:0016818,molecular_function,"hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides","""Catalysis of the hydrolysis of any acid anhydride which contains phosphorus."" [GOC:jl]"
Fkbp2,GO:0016853,molecular_function,isomerase activity,"""Catalysis of the geometric or structural changes within one molecule. Isomerase is the systematic name for any enzyme of EC class 5."" [ISBN:0198506732]"
Fkbp1a,GO:0016853,molecular_function,isomerase activity,"""Catalysis of the geometric or structural changes within one molecule. Isomerase is the systematic name for any enzyme of EC class 5."" [ISBN:0198506732]"
Fkbp5,GO:0016853,molecular_function,isomerase activity,"""Catalysis of the geometric or structural changes within one molecule. Isomerase is the systematic name for any enzyme of EC class 5."" [ISBN:0198506732]"
Chd3,GO:0016887,molecular_function,ATPase activity,"""Catalysis of the reaction: ATP + H2O = ADP + phosphate + 2 H+. May or may not be coupled to another reaction."" [EC:3.6.1.3, GOC:jl]"
Atad2,GO:0016887,molecular_function,ATPase activity,"""Catalysis of the reaction: ATP + H2O = ADP + phosphate + 2 H+. May or may not be coupled to another reaction."" [EC:3.6.1.3, GOC:jl]"
Smarca4,GO:0016887,molecular_function,ATPase activity,"""Catalysis of the reaction: ATP + H2O = ADP + phosphate + 2 H+. May or may not be coupled to another reaction."" [EC:3.6.1.3, GOC:jl]"
Smarca1,GO:0016887,molecular_function,ATPase activity,"""Catalysis of the reaction: ATP + H2O = ADP + phosphate + 2 H+. May or may not be coupled to another reaction."" [EC:3.6.1.3, GOC:jl]"
Smarca4,GO:0016887,molecular_function,ATPase activity,"""Catalysis of the reaction: ATP + H2O = ADP + phosphate + 2 H+. May or may not be coupled to another reaction."" [EC:3.6.1.3, GOC:jl]"
Smarca5,GO:0016887,molecular_function,ATPase activity,"""Catalysis of the reaction: ATP + H2O = ADP + phosphate + 2 H+. May or may not be coupled to another reaction."" [EC:3.6.1.3, GOC:jl]"
Smarca2,GO:0016887,molecular_function,ATPase activity,"""Catalysis of the reaction: ATP + H2O = ADP + phosphate + 2 H+. May or may not be coupled to another reaction."" [EC:3.6.1.3, GOC:jl]"
Hltf,GO:0016887,molecular_function,ATPase activity,"""Catalysis of the reaction: ATP + H2O = ADP + phosphate + 2 H+. May or may not be coupled to another reaction."" [EC:3.6.1.3, GOC:jl]"
Atad2b,GO:0016887,molecular_function,ATPase activity,"""Catalysis of the reaction: ATP + H2O = ADP + phosphate + 2 H+. May or may not be coupled to another reaction."" [EC:3.6.1.3, GOC:jl]"
Ino80,GO:0016887,molecular_function,ATPase activity,"""Catalysis of the reaction: ATP + H2O = ADP + phosphate + 2 H+. May or may not be coupled to another reaction."" [EC:3.6.1.3, GOC:jl]"
Atad2,GO:0016887,molecular_function,ATPase activity,"""Catalysis of the reaction: ATP + H2O = ADP + phosphate + 2 H+. May or may not be coupled to another reaction."" [EC:3.6.1.3, GOC:jl]"
Chd1l,GO:0016887,molecular_function,ATPase activity,"""Catalysis of the reaction: ATP + H2O = ADP + phosphate + 2 H+. May or may not be coupled to another reaction."" [EC:3.6.1.3, GOC:jl]"
Smarcd3,GO:0016922,molecular_function,nuclear receptor binding,"""Interacting selectively and non-covalently, in a ligand dependent manner, with a nuclear receptor protein."" [GOC:mah, PMID:7776974]"
Ncoa1,GO:0016922,molecular_function,nuclear receptor binding,"""Interacting selectively and non-covalently, in a ligand dependent manner, with a nuclear receptor protein."" [GOC:mah, PMID:7776974]"
Trim24,GO:0016922,molecular_function,nuclear receptor binding,"""Interacting selectively and non-covalently, in a ligand dependent manner, with a nuclear receptor protein."" [GOC:mah, PMID:7776974]"
Smarce1,GO:0016922,molecular_function,nuclear receptor binding,"""Interacting selectively and non-covalently, in a ligand dependent manner, with a nuclear receptor protein."" [GOC:mah, PMID:7776974]"
Ncor2,GO:0016922,molecular_function,nuclear receptor binding,"""Interacting selectively and non-covalently, in a ligand dependent manner, with a nuclear receptor protein."" [GOC:mah, PMID:7776974]"
Ncoa3,GO:0016922,molecular_function,nuclear receptor binding,"""Interacting selectively and non-covalently, in a ligand dependent manner, with a nuclear receptor protein."" [GOC:mah, PMID:7776974]"
Smarce1,GO:0016922,molecular_function,nuclear receptor binding,"""Interacting selectively and non-covalently, in a ligand dependent manner, with a nuclear receptor protein."" [GOC:mah, PMID:7776974]"
Ncoa1,GO:0016922,molecular_function,nuclear receptor binding,"""Interacting selectively and non-covalently, in a ligand dependent manner, with a nuclear receptor protein."" [GOC:mah, PMID:7776974]"
Ncoa1,GO:0016922,molecular_function,nuclear receptor binding,"""Interacting selectively and non-covalently, in a ligand dependent manner, with a nuclear receptor protein."" [GOC:mah, PMID:7776974]"
Arid1a,GO:0016922,molecular_function,nuclear receptor binding,"""Interacting selectively and non-covalently, in a ligand dependent manner, with a nuclear receptor protein."" [GOC:mah, PMID:7776974]"
Ppargc1a,GO:0016922,molecular_function,nuclear receptor binding,"""Interacting selectively and non-covalently, in a ligand dependent manner, with a nuclear receptor protein."" [GOC:mah, PMID:7776974]"
Ncoa3,GO:0016922,molecular_function,nuclear receptor binding,"""Interacting selectively and non-covalently, in a ligand dependent manner, with a nuclear receptor protein."" [GOC:mah, PMID:7776974]"
Cbx4,GO:0016925,biological_process,protein sumoylation,"""The process in which a SUMO protein (small ubiquitin-related modifier) is conjugated to a target protein via an isopeptide bond between the carboxy-terminus of SUMO with an epsilon-amino group of a lysine residue of the target protein."" [GOC:jl, PMID:11265250]"
Ube2i,GO:0016925,biological_process,protein sumoylation,"""The process in which a SUMO protein (small ubiquitin-related modifier) is conjugated to a target protein via an isopeptide bond between the carboxy-terminus of SUMO with an epsilon-amino group of a lysine residue of the target protein."" [GOC:jl, PMID:11265250]"
Trim28,GO:0016925,biological_process,protein sumoylation,"""The process in which a SUMO protein (small ubiquitin-related modifier) is conjugated to a target protein via an isopeptide bond between the carboxy-terminus of SUMO with an epsilon-amino group of a lysine residue of the target protein."" [GOC:jl, PMID:11265250]"
Trim28,GO:0016925,biological_process,protein sumoylation,"""The process in which a SUMO protein (small ubiquitin-related modifier) is conjugated to a target protein via an isopeptide bond between the carboxy-terminus of SUMO with an epsilon-amino group of a lysine residue of the target protein."" [GOC:jl, PMID:11265250]"
Ube2i,GO:0016925,biological_process,protein sumoylation,"""The process in which a SUMO protein (small ubiquitin-related modifier) is conjugated to a target protein via an isopeptide bond between the carboxy-terminus of SUMO with an epsilon-amino group of a lysine residue of the target protein."" [GOC:jl, PMID:11265250]"
Ube2i,GO:0016925,biological_process,protein sumoylation,"""The process in which a SUMO protein (small ubiquitin-related modifier) is conjugated to a target protein via an isopeptide bond between the carboxy-terminus of SUMO with an epsilon-amino group of a lysine residue of the target protein."" [GOC:jl, PMID:11265250]"
Padi4,GO:0016990,molecular_function,arginine deiminase activity,"""Catalysis of the reaction: L-arginine + H2O = L-citrulline + NH3."" [EC:3.5.3.6]"
Trim33,GO:0017015,biological_process,regulation of transforming growth factor beta receptor signaling pathway,"""Any process that modulates the frequency, rate or extent of activity of any TGF-beta receptor signaling pathway."" [GOC:mah]"
Gtf2b,GO:0017025,molecular_function,TBP-class protein binding,"""Interacting selectively and non-covalently with a member of the class of TATA-binding proteins (TBP), including any of the TBP-related factors (TRFs)."" [GOC:jl, GOC:txnOH, http://www.mblab.gla.ac.uk/, PMID:16858867]"
Taf1,GO:0017025,molecular_function,TBP-class protein binding,"""Interacting selectively and non-covalently with a member of the class of TATA-binding proteins (TBP), including any of the TBP-related factors (TRFs)."" [GOC:jl, GOC:txnOH, http://www.mblab.gla.ac.uk/, PMID:16858867]"
Taf1,GO:0017025,molecular_function,TBP-class protein binding,"""Interacting selectively and non-covalently with a member of the class of TATA-binding proteins (TBP), including any of the TBP-related factors (TRFs)."" [GOC:jl, GOC:txnOH, http://www.mblab.gla.ac.uk/, PMID:16858867]"
Gtf2b,GO:0017025,molecular_function,TBP-class protein binding,"""Interacting selectively and non-covalently with a member of the class of TATA-binding proteins (TBP), including any of the TBP-related factors (TRFs)."" [GOC:jl, GOC:txnOH, http://www.mblab.gla.ac.uk/, PMID:16858867]"
Sin3a,GO:0017053,cellular_component,transcriptional repressor complex,"""A protein complex that possesses activity that prevents or downregulates transcription."" [GOC:mah]"
Prdm16,GO:0017053,cellular_component,transcriptional repressor complex,"""A protein complex that possesses activity that prevents or downregulates transcription."" [GOC:mah]"
Cbx5,GO:0017053,cellular_component,transcriptional repressor complex,"""A protein complex that possesses activity that prevents or downregulates transcription."" [GOC:mah]"
Hdac1,GO:0017053,cellular_component,transcriptional repressor complex,"""A protein complex that possesses activity that prevents or downregulates transcription."" [GOC:mah]"
Ncor2,GO:0017053,cellular_component,transcriptional repressor complex,"""A protein complex that possesses activity that prevents or downregulates transcription."" [GOC:mah]"
Hdac3,GO:0017053,cellular_component,transcriptional repressor complex,"""A protein complex that possesses activity that prevents or downregulates transcription."" [GOC:mah]"
Ncor1,GO:0017053,cellular_component,transcriptional repressor complex,"""A protein complex that possesses activity that prevents or downregulates transcription."" [GOC:mah]"
Hdac2,GO:0017053,cellular_component,transcriptional repressor complex,"""A protein complex that possesses activity that prevents or downregulates transcription."" [GOC:mah]"
Ncor1,GO:0017053,cellular_component,transcriptional repressor complex,"""A protein complex that possesses activity that prevents or downregulates transcription."" [GOC:mah]"
Ncor1,GO:0017053,cellular_component,transcriptional repressor complex,"""A protein complex that possesses activity that prevents or downregulates transcription."" [GOC:mah]"
Sin3a,GO:0017053,cellular_component,transcriptional repressor complex,"""A protein complex that possesses activity that prevents or downregulates transcription."" [GOC:mah]"
Hdac4,GO:0017053,cellular_component,transcriptional repressor complex,"""A protein complex that possesses activity that prevents or downregulates transcription."" [GOC:mah]"
Ncor2,GO:0017053,cellular_component,transcriptional repressor complex,"""A protein complex that possesses activity that prevents or downregulates transcription."" [GOC:mah]"
Rnf40,GO:0017075,molecular_function,syntaxin-1 binding,"""Interacting selectively and non-covalently with the SNAP receptor syntaxin-1."" [GOC:ai]"
Sirt3,GO:0017136,molecular_function,NAD-dependent histone deacetylase activity,"""Catalysis of the reaction: histone N6-acetyl-L-lysine + H2O = histone L-lysine + acetate. This reaction requires the presence of NAD, and represents the removal of an acetyl group from a histone."" [EC:3.5.1.17, RHEA:24548]"
Sirt3,GO:0017136,molecular_function,NAD-dependent histone deacetylase activity,"""Catalysis of the reaction: histone N6-acetyl-L-lysine + H2O = histone L-lysine + acetate. This reaction requires the presence of NAD, and represents the removal of an acetyl group from a histone."" [EC:3.5.1.17, RHEA:24548]"
Sirt1,GO:0017136,molecular_function,NAD-dependent histone deacetylase activity,"""Catalysis of the reaction: histone N6-acetyl-L-lysine + H2O = histone L-lysine + acetate. This reaction requires the presence of NAD, and represents the removal of an acetyl group from a histone."" [EC:3.5.1.17, RHEA:24548]"
Sirt2,GO:0017136,molecular_function,NAD-dependent histone deacetylase activity,"""Catalysis of the reaction: histone N6-acetyl-L-lysine + H2O = histone L-lysine + acetate. This reaction requires the presence of NAD, and represents the removal of an acetyl group from a histone."" [EC:3.5.1.17, RHEA:24548]"
Sirt1,GO:0017136,molecular_function,NAD-dependent histone deacetylase activity,"""Catalysis of the reaction: histone N6-acetyl-L-lysine + H2O = histone L-lysine + acetate. This reaction requires the presence of NAD, and represents the removal of an acetyl group from a histone."" [EC:3.5.1.17, RHEA:24548]"
Sirt1,GO:0017136,molecular_function,NAD-dependent histone deacetylase activity,"""Catalysis of the reaction: histone N6-acetyl-L-lysine + H2O = histone L-lysine + acetate. This reaction requires the presence of NAD, and represents the removal of an acetyl group from a histone."" [EC:3.5.1.17, RHEA:24548]"
Sirt1,GO:0017136,molecular_function,NAD-dependent histone deacetylase activity,"""Catalysis of the reaction: histone N6-acetyl-L-lysine + H2O = histone L-lysine + acetate. This reaction requires the presence of NAD, and represents the removal of an acetyl group from a histone."" [EC:3.5.1.17, RHEA:24548]"
Sirt2,GO:0017136,molecular_function,NAD-dependent histone deacetylase activity,"""Catalysis of the reaction: histone N6-acetyl-L-lysine + H2O = histone L-lysine + acetate. This reaction requires the presence of NAD, and represents the removal of an acetyl group from a histone."" [EC:3.5.1.17, RHEA:24548]"
Sirt3,GO:0017136,molecular_function,NAD-dependent histone deacetylase activity,"""Catalysis of the reaction: histone N6-acetyl-L-lysine + H2O = histone L-lysine + acetate. This reaction requires the presence of NAD, and represents the removal of an acetyl group from a histone."" [EC:3.5.1.17, RHEA:24548]"
Sirt3,GO:0017136,molecular_function,NAD-dependent histone deacetylase activity,"""Catalysis of the reaction: histone N6-acetyl-L-lysine + H2O = histone L-lysine + acetate. This reaction requires the presence of NAD, and represents the removal of an acetyl group from a histone."" [EC:3.5.1.17, RHEA:24548]"
Sirt2,GO:0017136,molecular_function,NAD-dependent histone deacetylase activity,"""Catalysis of the reaction: histone N6-acetyl-L-lysine + H2O = histone L-lysine + acetate. This reaction requires the presence of NAD, and represents the removal of an acetyl group from a histone."" [EC:3.5.1.17, RHEA:24548]"
Sirt2,GO:0017136,molecular_function,NAD-dependent histone deacetylase activity,"""Catalysis of the reaction: histone N6-acetyl-L-lysine + H2O = histone L-lysine + acetate. This reaction requires the presence of NAD, and represents the removal of an acetyl group from a histone."" [EC:3.5.1.17, RHEA:24548]"
Sirt1,GO:0017136,molecular_function,NAD-dependent histone deacetylase activity,"""Catalysis of the reaction: histone N6-acetyl-L-lysine + H2O = histone L-lysine + acetate. This reaction requires the presence of NAD, and represents the removal of an acetyl group from a histone."" [EC:3.5.1.17, RHEA:24548]"
Sirt1,GO:0017136,molecular_function,NAD-dependent histone deacetylase activity,"""Catalysis of the reaction: histone N6-acetyl-L-lysine + H2O = histone L-lysine + acetate. This reaction requires the presence of NAD, and represents the removal of an acetyl group from a histone."" [EC:3.5.1.17, RHEA:24548]"
Sirt1,GO:0017136,molecular_function,NAD-dependent histone deacetylase activity,"""Catalysis of the reaction: histone N6-acetyl-L-lysine + H2O = histone L-lysine + acetate. This reaction requires the presence of NAD, and represents the removal of an acetyl group from a histone."" [EC:3.5.1.17, RHEA:24548]"
Sirt1,GO:0017136,molecular_function,NAD-dependent histone deacetylase activity,"""Catalysis of the reaction: histone N6-acetyl-L-lysine + H2O = histone L-lysine + acetate. This reaction requires the presence of NAD, and represents the removal of an acetyl group from a histone."" [EC:3.5.1.17, RHEA:24548]"
Sirt2,GO:0017136,molecular_function,NAD-dependent histone deacetylase activity,"""Catalysis of the reaction: histone N6-acetyl-L-lysine + H2O = histone L-lysine + acetate. This reaction requires the presence of NAD, and represents the removal of an acetyl group from a histone."" [EC:3.5.1.17, RHEA:24548]"
Ncoa1,GO:0017162,molecular_function,aryl hydrocarbon receptor binding,"""Interacting selectively and non-covalently with an aryl hydrocarbon receptor."" [GOC:ai]"
Setd3,GO:0018021,biological_process,peptidyl-histidine methylation,"""The methylation of peptidyl-L-histidine to form peptidyl-L-1'-methyl-L-histidine (otherwise known as tau-methylhistidine, tele-methylhistidine) or peptidyl-L-3'-methyl-L-histidine (otherwise known as pi-methylhistidine, pros-methylhistidine)."" [RESID:AA0073, RESID:AA0317]"
Setd3,GO:0018021,biological_process,peptidyl-histidine methylation,"""The methylation of peptidyl-L-histidine to form peptidyl-L-1'-methyl-L-histidine (otherwise known as tau-methylhistidine, tele-methylhistidine) or peptidyl-L-3'-methyl-L-histidine (otherwise known as pi-methylhistidine, pros-methylhistidine)."" [RESID:AA0073, RESID:AA0317]"
Setd3,GO:0018021,biological_process,peptidyl-histidine methylation,"""The methylation of peptidyl-L-histidine to form peptidyl-L-1'-methyl-L-histidine (otherwise known as tau-methylhistidine, tele-methylhistidine) or peptidyl-L-3'-methyl-L-histidine (otherwise known as pi-methylhistidine, pros-methylhistidine)."" [RESID:AA0073, RESID:AA0317]"
Setd3,GO:0018022,biological_process,peptidyl-lysine methylation,"""The methylation of peptidyl-lysine to form either the mono-, di- or trimethylated derivative."" [GOC:ai]"
Setd7,GO:0018022,biological_process,peptidyl-lysine methylation,"""The methylation of peptidyl-lysine to form either the mono-, di- or trimethylated derivative."" [GOC:ai]"
Setd4,GO:0018023,biological_process,peptidyl-lysine trimethylation,"""The methylation of peptidyl-lysine to form peptidyl-N6,N6,N6-trimethyl-L-lysine."" [RESID:AA0074]"
Setd2,GO:0018023,biological_process,peptidyl-lysine trimethylation,"""The methylation of peptidyl-lysine to form peptidyl-N6,N6,N6-trimethyl-L-lysine."" [RESID:AA0074]"
Setd3,GO:0018023,biological_process,peptidyl-lysine trimethylation,"""The methylation of peptidyl-lysine to form peptidyl-N6,N6,N6-trimethyl-L-lysine."" [RESID:AA0074]"
Setd2,GO:0018023,biological_process,peptidyl-lysine trimethylation,"""The methylation of peptidyl-lysine to form peptidyl-N6,N6,N6-trimethyl-L-lysine."" [RESID:AA0074]"
Setd3,GO:0018023,biological_process,peptidyl-lysine trimethylation,"""The methylation of peptidyl-lysine to form peptidyl-N6,N6,N6-trimethyl-L-lysine."" [RESID:AA0074]"
Setd2,GO:0018023,biological_process,peptidyl-lysine trimethylation,"""The methylation of peptidyl-lysine to form peptidyl-N6,N6,N6-trimethyl-L-lysine."" [RESID:AA0074]"
Nsd1,GO:0018024,molecular_function,histone-lysine N-methyltransferase activity,"""Catalysis of the reaction: S-adenosyl-L-methionine + histone L-lysine = S-adenosyl-L-homocysteine + histone N6-methyl-L-lysine. The methylation of peptidyl-lysine in histones forms N6-methyl-L-lysine, N6,N6-dimethyl-L-lysine and N6,N6,N6-trimethyl-L-lysine derivatives."" [EC:2.1.1.43, RESID:AA0074, RESID:AA0075, RESID:AA0076]"
Setd1a,GO:0018024,molecular_function,histone-lysine N-methyltransferase activity,"""Catalysis of the reaction: S-adenosyl-L-methionine + histone L-lysine = S-adenosyl-L-homocysteine + histone N6-methyl-L-lysine. The methylation of peptidyl-lysine in histones forms N6-methyl-L-lysine, N6,N6-dimethyl-L-lysine and N6,N6,N6-trimethyl-L-lysine derivatives."" [EC:2.1.1.43, RESID:AA0074, RESID:AA0075, RESID:AA0076]"
Kmt5c,GO:0018024,molecular_function,histone-lysine N-methyltransferase activity,"""Catalysis of the reaction: S-adenosyl-L-methionine + histone L-lysine = S-adenosyl-L-homocysteine + histone N6-methyl-L-lysine. The methylation of peptidyl-lysine in histones forms N6-methyl-L-lysine, N6,N6-dimethyl-L-lysine and N6,N6,N6-trimethyl-L-lysine derivatives."" [EC:2.1.1.43, RESID:AA0074, RESID:AA0075, RESID:AA0076]"
Kmt5b,GO:0018024,molecular_function,histone-lysine N-methyltransferase activity,"""Catalysis of the reaction: S-adenosyl-L-methionine + histone L-lysine = S-adenosyl-L-homocysteine + histone N6-methyl-L-lysine. The methylation of peptidyl-lysine in histones forms N6-methyl-L-lysine, N6,N6-dimethyl-L-lysine and N6,N6,N6-trimethyl-L-lysine derivatives."" [EC:2.1.1.43, RESID:AA0074, RESID:AA0075, RESID:AA0076]"
Kmt2a,GO:0018024,molecular_function,histone-lysine N-methyltransferase activity,"""Catalysis of the reaction: S-adenosyl-L-methionine + histone L-lysine = S-adenosyl-L-homocysteine + histone N6-methyl-L-lysine. The methylation of peptidyl-lysine in histones forms N6-methyl-L-lysine, N6,N6-dimethyl-L-lysine and N6,N6,N6-trimethyl-L-lysine derivatives."" [EC:2.1.1.43, RESID:AA0074, RESID:AA0075, RESID:AA0076]"
Smyd2,GO:0018024,molecular_function,histone-lysine N-methyltransferase activity,"""Catalysis of the reaction: S-adenosyl-L-methionine + histone L-lysine = S-adenosyl-L-homocysteine + histone N6-methyl-L-lysine. The methylation of peptidyl-lysine in histones forms N6-methyl-L-lysine, N6,N6-dimethyl-L-lysine and N6,N6,N6-trimethyl-L-lysine derivatives."" [EC:2.1.1.43, RESID:AA0074, RESID:AA0075, RESID:AA0076]"
Mecom,GO:0018024,molecular_function,histone-lysine N-methyltransferase activity,"""Catalysis of the reaction: S-adenosyl-L-methionine + histone L-lysine = S-adenosyl-L-homocysteine + histone N6-methyl-L-lysine. The methylation of peptidyl-lysine in histones forms N6-methyl-L-lysine, N6,N6-dimethyl-L-lysine and N6,N6,N6-trimethyl-L-lysine derivatives."" [EC:2.1.1.43, RESID:AA0074, RESID:AA0075, RESID:AA0076]"
Kmt5a,GO:0018024,molecular_function,histone-lysine N-methyltransferase activity,"""Catalysis of the reaction: S-adenosyl-L-methionine + histone L-lysine = S-adenosyl-L-homocysteine + histone N6-methyl-L-lysine. The methylation of peptidyl-lysine in histones forms N6-methyl-L-lysine, N6,N6-dimethyl-L-lysine and N6,N6,N6-trimethyl-L-lysine derivatives."" [EC:2.1.1.43, RESID:AA0074, RESID:AA0075, RESID:AA0076]"
Men1,GO:0018024,molecular_function,histone-lysine N-methyltransferase activity,"""Catalysis of the reaction: S-adenosyl-L-methionine + histone L-lysine = S-adenosyl-L-homocysteine + histone N6-methyl-L-lysine. The methylation of peptidyl-lysine in histones forms N6-methyl-L-lysine, N6,N6-dimethyl-L-lysine and N6,N6,N6-trimethyl-L-lysine derivatives."" [EC:2.1.1.43, RESID:AA0074, RESID:AA0075, RESID:AA0076]"
Suv39h2,GO:0018024,molecular_function,histone-lysine N-methyltransferase activity,"""Catalysis of the reaction: S-adenosyl-L-methionine + histone L-lysine = S-adenosyl-L-homocysteine + histone N6-methyl-L-lysine. The methylation of peptidyl-lysine in histones forms N6-methyl-L-lysine, N6,N6-dimethyl-L-lysine and N6,N6,N6-trimethyl-L-lysine derivatives."" [EC:2.1.1.43, RESID:AA0074, RESID:AA0075, RESID:AA0076]"
Suv39h2,GO:0018024,molecular_function,histone-lysine N-methyltransferase activity,"""Catalysis of the reaction: S-adenosyl-L-methionine + histone L-lysine = S-adenosyl-L-homocysteine + histone N6-methyl-L-lysine. The methylation of peptidyl-lysine in histones forms N6-methyl-L-lysine, N6,N6-dimethyl-L-lysine and N6,N6,N6-trimethyl-L-lysine derivatives."" [EC:2.1.1.43, RESID:AA0074, RESID:AA0075, RESID:AA0076]"
Kmt2b,GO:0018024,molecular_function,histone-lysine N-methyltransferase activity,"""Catalysis of the reaction: S-adenosyl-L-methionine + histone L-lysine = S-adenosyl-L-homocysteine + histone N6-methyl-L-lysine. The methylation of peptidyl-lysine in histones forms N6-methyl-L-lysine, N6,N6-dimethyl-L-lysine and N6,N6,N6-trimethyl-L-lysine derivatives."" [EC:2.1.1.43, RESID:AA0074, RESID:AA0075, RESID:AA0076]"
Dot1l,GO:0018024,molecular_function,histone-lysine N-methyltransferase activity,"""Catalysis of the reaction: S-adenosyl-L-methionine + histone L-lysine = S-adenosyl-L-homocysteine + histone N6-methyl-L-lysine. The methylation of peptidyl-lysine in histones forms N6-methyl-L-lysine, N6,N6-dimethyl-L-lysine and N6,N6,N6-trimethyl-L-lysine derivatives."" [EC:2.1.1.43, RESID:AA0074, RESID:AA0075, RESID:AA0076]"
Smyd3,GO:0018024,molecular_function,histone-lysine N-methyltransferase activity,"""Catalysis of the reaction: S-adenosyl-L-methionine + histone L-lysine = S-adenosyl-L-homocysteine + histone N6-methyl-L-lysine. The methylation of peptidyl-lysine in histones forms N6-methyl-L-lysine, N6,N6-dimethyl-L-lysine and N6,N6,N6-trimethyl-L-lysine derivatives."" [EC:2.1.1.43, RESID:AA0074, RESID:AA0075, RESID:AA0076]"
Prdm16,GO:0018024,molecular_function,histone-lysine N-methyltransferase activity,"""Catalysis of the reaction: S-adenosyl-L-methionine + histone L-lysine = S-adenosyl-L-homocysteine + histone N6-methyl-L-lysine. The methylation of peptidyl-lysine in histones forms N6-methyl-L-lysine, N6,N6-dimethyl-L-lysine and N6,N6,N6-trimethyl-L-lysine derivatives."" [EC:2.1.1.43, RESID:AA0074, RESID:AA0075, RESID:AA0076]"
Smyd3,GO:0018024,molecular_function,histone-lysine N-methyltransferase activity,"""Catalysis of the reaction: S-adenosyl-L-methionine + histone L-lysine = S-adenosyl-L-homocysteine + histone N6-methyl-L-lysine. The methylation of peptidyl-lysine in histones forms N6-methyl-L-lysine, N6,N6-dimethyl-L-lysine and N6,N6,N6-trimethyl-L-lysine derivatives."" [EC:2.1.1.43, RESID:AA0074, RESID:AA0075, RESID:AA0076]"
